usage_date,service,region,usage_type,unblended_cost,usage_quantity
2024-06-14,AmazonS3,eu-west-1,GB-Month,41.3564,40.75
2024-06-14,AmazonS3,ap-south-1,GB-Month,23.4255,20.06
2024-06-14,AmazonRDS,us-east-1,InstanceHours,233.1688,212.94
2024-06-14,AmazonRDS,us-west-2,InstanceHours,139.8374,142.56
2024-06-14,AmazonRDS,eu-west-1,InstanceHours,127.3002,148.66
2024-06-14,AmazonRDS,ap-south-1,InstanceHours,68.6204,78.82
2024-06-14,AWSLambda,us-east-1,Requests(M),27.4487,23.54
2024-06-14,AWSLambda,us-west-2,Requests(M),20.9088,22.13
2024-06-14,AWSLambda,eu-west-1,Requests(M),20.0885,24.95
2024-06-14,AWSLambda,ap-south-1,Requests(M),11.4463,10.74
2024-06-14,AmazonCloudFront,us-east-1,GB-Transfer,58.7093,70.38
2024-06-14,AmazonCloudFront,us-west-2,GB-Transfer,32.8132,27.37
2024-06-14,AmazonCloudFront,eu-west-1,GB-Transfer,36.1761,43.75
2024-06-14,AmazonCloudFront,ap-south-1,GB-Transfer,18.0853,16.44
2024-06-14,AmazonEBS,us-east-1,GB-Month,76.1885,86.38
2024-06-14,AmazonEBS,us-west-2,GB-Month,44.4803,50.76
2024-06-14,AmazonEBS,eu-west-1,GB-Month,37.4017,36.46
2024-06-14,AmazonEBS,ap-south-1,GB-Month,21.5218,26.05
2024-06-14,AmazonDynamoDB,us-east-1,RCU/WCU,48.9801,48.51
2024-06-14,AmazonDynamoDB,us-west-2,RCU/WCU,33.6096,34.43
2024-06-14,AmazonDynamoDB,eu-west-1,RCU/WCU,27.4922,31.89
2024-06-14,AmazonDynamoDB,ap-south-1,RCU/WCU,12.5119,14.34
2024-06-15,AmazonEC2,us-east-1,InstanceHours,316.8015,299.55
2024-06-15,AmazonEC2,us-west-2,InstanceHours,200.8713,208.48
2024-06-15,AmazonEC2,eu-west-1,InstanceHours,191.8615,236.62
2024-06-15,AmazonEC2,ap-south-1,InstanceHours,117.9947,132.76
2024-06-15,AmazonS3,us-east-1,GB-Month,80.9166,100.16
2024-06-15,AmazonS3,us-west-2,GB-Month,41.7541,49.61
2024-06-15,AmazonS3,eu-west-1,GB-Month,36.645,34.53
2024-06-15,AmazonS3,ap-south-1,GB-Month,23.8485,26.64
2024-06-15,AmazonRDS,us-east-1,InstanceHours,216.751,199.05
2024-06-15,AmazonRDS,us-west-2,InstanceHours,128.6239,112.6
2024-06-15,AmazonRDS,eu-west-1,InstanceHours,107.3091,100.55
2024-06-15,AmazonRDS,ap-south-1,InstanceHours,72.4491,82.14
2024-06-15,AWSLambda,us-east-1,Requests(M),31.1616,38.7
2024-06-15,AWSLambda,us-west-2,Requests(M),17.408,20.87
2024-06-15,AWSLambda,eu-west-1,Requests(M),15.2631,15.76
2024-06-15,AWSLambda,ap-south-1,Requests(M),8.0317,6.94
2024-06-15,AmazonCloudFront,us-east-1,GB-Transfer,48.8673,54.07
2024-06-15,AmazonCloudFront,us-west-2,GB-Transfer,33.168,34.84
2024-06-15,AmazonCloudFront,eu-west-1,GB-Transfer,22.3245,21.27
2024-06-15,AmazonCloudFront,ap-south-1,GB-Transfer,16.0418,16.64
2024-06-15,AmazonEBS,us-east-1,GB-Month,53.1322,57.89
2024-06-15,AmazonEBS,us-west-2,GB-Month,43.4412,36.83
2024-06-15,AmazonEBS,eu-west-1,GB-Month,30.4855,26.57
2024-06-15,AmazonEBS,ap-south-1,GB-Month,19.7357,19.84
2024-06-15,AmazonDynamoDB,us-east-1,RCU/WCU,42.8884,44.21
2024-06-15,AmazonDynamoDB,us-west-2,RCU/WCU,25.8066,31.9
2024-06-15,AmazonDynamoDB,eu-west-1,RCU/WCU,21.7733,20.67
2024-06-15,AmazonDynamoDB,ap-south-1,RCU/WCU,11.0056,12.19
2024-06-16,AmazonEC2,us-east-1,InstanceHours,361.8799,303.14
2024-06-16,AmazonEC2,us-west-2,InstanceHours,211.0473,208.9
2024-06-16,AmazonEC2,eu-west-1,InstanceHours,170.7922,211.55
2024-06-16,AmazonEC2,ap-south-1,InstanceHours,100.4315,86.15
2024-06-16,AmazonS3,us-east-1,GB-Month,77.6986,85.42
2024-06-16,AmazonS3,us-west-2,GB-Month,42.3074,41.41
2024-06-16,AmazonS3,eu-west-1,GB-Month,41.3992,46.91
2024-06-16,AmazonS3,ap-south-1,GB-Month,23.8177,29.61
2024-06-16,AmazonRDS,us-east-1,InstanceHours,225.5266,216.81
2024-06-16,AmazonRDS,us-west-2,InstanceHours,143.0244,134.17
2024-06-16,AmazonRDS,eu-west-1,InstanceHours,94.2267,93.52
2024-06-16,AmazonRDS,ap-south-1,InstanceHours,59.5131,72.68
2024-06-16,AWSLambda,us-east-1,Requests(M),30.982,37.19
2024-06-16,AWSLambda,us-west-2,Requests(M),16.8136,16.15
2024-06-16,AWSLambda,eu-west-1,Requests(M),14.1473,15.45
2024-06-16,AWSLambda,ap-south-1,Requests(M),7.9206,8.41
2024-06-16,AmazonCloudFront,us-east-1,GB-Transfer,47.0184,45.8
2024-06-16,AmazonCloudFront,us-west-2,GB-Transfer,33.1793,33.5
2024-06-16,AmazonCloudFront,eu-west-1,GB-Transfer,26.5064,24.25
2024-06-16,AmazonCloudFront,ap-south-1,GB-Transfer,15.5262,17.52
2024-06-16,AmazonEBS,us-east-1,GB-Month,60.8142,60.9
2024-06-16,AmazonEBS,us-west-2,GB-Month,38.6234,37.18
2024-06-16,AmazonEBS,eu-west-1,GB-Month,34.8056,41.31
2024-06-16,AmazonEBS,ap-south-1,GB-Month,18.0491,21.74
2024-06-16,AmazonDynamoDB,us-east-1,RCU/WCU,42.381,39.41
2024-06-16,AmazonDynamoDB,us-west-2,RCU/WCU,29.1124,29.89
2024-06-16,AmazonDynamoDB,eu-west-1,RCU/WCU,22.4532,20.05
2024-06-16,AmazonDynamoDB,ap-south-1,RCU/WCU,12.1763,11.3
2024-06-17,AmazonEC2,us-east-1,InstanceHours,440.8928,466.85
2024-06-17,AmazonEC2,us-west-2,InstanceHours,220.3443,263.37
2024-06-17,AmazonEC2,eu-west-1,InstanceHours,208.7495,238.83
2024-06-17,AmazonEC2,ap-south-1,InstanceHours,132.2564,130.08
2024-06-17,AmazonS3,us-east-1,GB-Month,92.7374,82.61
2024-06-17,AmazonS3,us-west-2,GB-Month,56.6377,53.26
2024-06-17,AmazonS3,eu-west-1,GB-Month,48.0021,53.34
2024-06-17,AmazonS3,ap-south-1,GB-Month,27.9918,28.11
2024-06-17,AmazonRDS,us-east-1,InstanceHours,268.9361,308.33
2024-06-17,AmazonRDS,us-west-2,InstanceHours,158.5919,154.4
2024-06-17,AmazonRDS,eu-west-1,InstanceHours,118.757,101.52
2024-06-17,AmazonRDS,ap-south-1,InstanceHours,84.5717,71.16
2024-06-17,AWSLambda,us-east-1,Requests(M),34.8892,30.48
2024-06-17,AWSLambda,us-west-2,Requests(M),22.1449,19.46
2024-06-17,AWSLambda,eu-west-1,Requests(M),18.8136,23.09
2024-06-17,AWSLambda,ap-south-1,Requests(M),10.0665,9.69
2024-06-17,AmazonCloudFront,us-east-1,GB-Transfer,57.9144,69.71
2024-06-17,AmazonCloudFront,us-west-2,GB-Transfer,35.1096,32.55
2024-06-17,AmazonCloudFront,eu-west-1,GB-Transfer,33.0138,39.96
2024-06-17,AmazonCloudFront,ap-south-1,GB-Transfer,16.7118,18.04
2024-06-17,AmazonEBS,us-east-1,GB-Month,83.6819,90.22
2024-06-17,AmazonEBS,us-west-2,GB-Month,45.7076,43.52
2024-06-17,AmazonEBS,eu-west-1,GB-Month,38.3012,42.88
2024-06-17,AmazonEBS,ap-south-1,GB-Month,24.1013,29.76
2024-06-17,AmazonDynamoDB,us-east-1,RCU/WCU,50.3291,42.81
2024-06-17,AmazonDynamoDB,us-west-2,RCU/WCU,32.5572,29.08
2024-06-17,AmazonDynamoDB,eu-west-1,RCU/WCU,23.9654,24.16
2024-06-17,AmazonDynamoDB,ap-south-1,RCU/WCU,16.6912,15.88
2024-06-18,AmazonEC2,us-east-1,InstanceHours,405.0311,418.19
2024-06-18,AmazonEC2,us-west-2,InstanceHours,281.3002,256.89
2024-06-18,AmazonEC2,eu-west-1,InstanceHours,202.9409,215.47
2024-06-18,AmazonEC2,ap-south-1,InstanceHours,123.1596,134.62
2024-06-18,AmazonS3,us-east-1,GB-Month,82.7702,101.33
2024-06-18,AmazonS3,us-west-2,GB-Month,50.6831,62.79
2024-06-18,AmazonS3,eu-west-1,GB-Month,44.8751,47.05
2024-06-18,AmazonS3,ap-south-1,GB-Month,27.5059,25.66
2024-06-18,AmazonRDS,us-east-1,InstanceHours,280.4739,238.11
2024-06-18,AmazonRDS,us-west-2,InstanceHours,153.3294,155.36
2024-06-18,AmazonRDS,eu-west-1,InstanceHours,118.3237,98.89
2024-06-18,AmazonRDS,ap-south-1,InstanceHours,80.3862,90.05
2024-06-18,AWSLambda,us-east-1,Requests(M),35.4661,34.0
2024-06-18,AWSLambda,us-west-2,Requests(M),21.8273,21.72
2024-06-18,AWSLambda,eu-west-1,Requests(M),16.6072,18.7
2024-06-18,AWSLambda,ap-south-1,Requests(M),10.054,11.5
2024-06-18,AmazonCloudFront,us-east-1,GB-Transfer,56.9405,69.18
2024-06-18,AmazonCloudFront,us-west-2,GB-Transfer,39.4244,33.2
2024-06-18,AmazonCloudFront,eu-west-1,GB-Transfer,33.4092,30.98
2024-06-18,AmazonCloudFront,ap-south-1,GB-Transfer,17.1781,19.94
2024-06-18,AmazonEBS,us-east-1,GB-Month,71.6867,80.59
2024-06-18,AmazonEBS,us-west-2,GB-Month,47.2786,46.59
2024-06-18,AmazonEBS,eu-west-1,GB-Month,42.1425,50.37
2024-06-18,AmazonEBS,ap-south-1,GB-Month,25.7326,22.36
2024-06-18,AmazonDynamoDB,us-east-1,RCU/WCU,47.5488,41.15
2024-06-18,AmazonDynamoDB,us-west-2,RCU/WCU,29.0695,24.59
2024-06-18,AmazonDynamoDB,eu-west-1,RCU/WCU,25.5717,24.08
2024-06-18,AmazonDynamoDB,ap-south-1,RCU/WCU,15.4013,15.09
2024-06-19,AmazonEC2,us-east-1,InstanceHours,414.0546,436.27
2024-06-19,AmazonEC2,us-west-2,InstanceHours,235.9063,260.99
2024-06-19,AmazonEC2,eu-west-1,InstanceHours,209.4435,251.61
2024-06-19,AmazonEC2,ap-south-1,InstanceHours,144.0891,162.25
2024-06-19,AmazonS3,us-east-1,GB-Month,86.2732,75.65
2024-06-19,AmazonS3,us-west-2,GB-Month,54.9668,55.07
2024-06-19,AmazonS3,eu-west-1,GB-Month,54.097,47.88
2024-06-19,AmazonS3,ap-south-1,GB-Month,25.8533,27.53
2024-06-19,AmazonRDS,us-east-1,InstanceHours,274.1833,302.36
2024-06-19,AmazonRDS,us-west-2,InstanceHours,179.0469,155.5
2024-06-19,AmazonRDS,eu-west-1,InstanceHours,136.1428,119.4
2024-06-19,AmazonRDS,ap-south-1,InstanceHours,84.9183,74.04
2024-06-19,AWSLambda,us-east-1,Requests(M),37.2974,34.57
2024-06-19,AWSLambda,us-west-2,Requests(M),21.8522,20.38
2024-06-19,AWSLambda,eu-west-1,Requests(M),19.435,22.51
2024-06-19,AWSLambda,ap-south-1,Requests(M),11.0449,9.58
2024-06-19,AmazonCloudFront,us-east-1,GB-Transfer,59.1978,63.38
2024-06-19,AmazonCloudFront,us-west-2,GB-Transfer,36.4225,33.19
2024-06-19,AmazonCloudFront,eu-west-1,GB-Transfer,30.8848,27.26
2024-06-19,AmazonCloudFront,ap-south-1,GB-Transfer,17.4336,17.38
2024-06-19,AmazonEBS,us-east-1,GB-Month,76.1466,72.33
2024-06-19,AmazonEBS,us-west-2,GB-Month,45.1672,49.97
2024-06-19,AmazonEBS,eu-west-1,GB-Month,39.4365,35.47
2024-06-19,AmazonEBS,ap-south-1,GB-Month,26.3939,31.32
2024-06-19,AmazonDynamoDB,us-east-1,RCU/WCU,50.9975,43.03
2024-06-19,AmazonDynamoDB,us-west-2,RCU/WCU,33.7859,36.07
2024-06-19,AmazonDynamoDB,eu-west-1,RCU/WCU,26.2158,31.17
2024-06-19,AmazonDynamoDB,ap-south-1,RCU/WCU,15.2239,12.96
2024-06-20,AmazonEC2,us-east-1,InstanceHours,404.9998,440.03
2024-06-20,AmazonEC2,us-west-2,InstanceHours,255.9129,236.24
2024-06-20,AmazonEC2,eu-west-1,InstanceHours,212.2339,226.18
2024-06-20,AmazonEC2,ap-south-1,InstanceHours,118.9428,113.46
2024-06-20,AmazonS3,us-east-1,GB-Month,85.9758,77.93
2024-06-20,AmazonS3,us-west-2,GB-Month,55.6296,68.69
2024-06-20,AmazonS3,eu-west-1,GB-Month,50.6359,47.18
2024-06-20,AmazonS3,ap-south-1,GB-Month,26.858,27.45
2024-06-20,AmazonRDS,us-east-1,InstanceHours,229.8813,265.62
2024-06-20,AmazonRDS,us-west-2,InstanceHours,128.5589,115.0
2024-06-20,AmazonRDS,eu-west-1,InstanceHours,119.3792,143.32
2024-06-20,AmazonRDS,ap-south-1,InstanceHours,82.4201,76.87
2024-06-20,AWSLambda,us-east-1,Requests(M),31.4151,26.62
2024-06-20,AWSLambda,us-west-2,Requests(M),22.4657,26.11
2024-06-20,AWSLambda,eu-west-1,Requests(M),18.4103,19.02
2024-06-20,AWSLambda,ap-south-1,Requests(M),10.4167,9.87
2024-06-20,AmazonCloudFront,us-east-1,GB-Transfer,52.6775,44.13
2024-06-20,AmazonCloudFront,us-west-2,GB-Transfer,34.0073,35.29
2024-06-20,AmazonCloudFront,eu-west-1,GB-Transfer,29.421,33.24
2024-06-20,AmazonCloudFront,ap-south-1,GB-Transfer,18.507,22.78
2024-06-20,AmazonEBS,us-east-1,GB-Month,67.4908,58.91
2024-06-20,AmazonEBS,us-west-2,GB-Month,50.1976,50.74
2024-06-20,AmazonEBS,eu-west-1,GB-Month,38.5282,34.76
2024-06-20,AmazonEBS,ap-south-1,GB-Month,23.3222,20.5
2024-06-20,AmazonDynamoDB,us-east-1,RCU/WCU,52.5709,61.67
2024-06-20,AmazonDynamoDB,us-west-2,RCU/WCU,33.19,40.82
2024-06-20,AmazonDynamoDB,eu-west-1,RCU/WCU,25.393,22.7
2024-06-20,AmazonDynamoDB,ap-south-1,RCU/WCU,15.8508,15.97
2024-06-21,AmazonEC2,us-east-1,InstanceHours,397.2732,451.34
2024-06-21,AmazonEC2,us-west-2,InstanceHours,288.307,289.28
2024-06-21,AmazonEC2,eu-west-1,InstanceHours,212.1522,233.75
2024-06-21,AmazonEC2,ap-south-1,InstanceHours,119.135,106.46
2024-06-21,AmazonS3,us-east-1,GB-Month,86.7875,107.86
2024-06-21,AmazonS3,us-west-2,GB-Month,45.8372,55.29
2024-06-21,AmazonS3,eu-west-1,GB-Month,43.3717,41.7
2024-06-21,AmazonS3,ap-south-1,GB-Month,21.7644,23.74
2024-06-21,AmazonRDS,us-east-1,InstanceHours,276.3446,248.52
2024-06-21,AmazonRDS,us-west-2,InstanceHours,161.3097,197.72
2024-06-21,AmazonRDS,eu-west-1,InstanceHours,119.9434,133.74
2024-06-21,AmazonRDS,ap-south-1,InstanceHours,77.7023,65.04
2024-06-21,AWSLambda,us-east-1,Requests(M),34.9899,33.41
2024-06-21,AWSLambda,us-west-2,Requests(M),19.0539,17.63
2024-06-21,AWSLambda,eu-west-1,Requests(M),17.1907,18.47
2024-06-21,AWSLambda,ap-south-1,Requests(M),10.5226,10.45
2024-06-21,AmazonCloudFront,us-east-1,GB-Transfer,58.8135,72.32
2024-06-21,AmazonCloudFront,us-west-2,GB-Transfer,34.0359,40.94
2024-06-21,AmazonCloudFront,eu-west-1,GB-Transfer,27.5961,26.87
2024-06-21,AmazonCloudFront,ap-south-1,GB-Transfer,17.5952,16.36
2024-06-21,AmazonEBS,us-east-1,GB-Month,71.5729,82.55
2024-06-21,AmazonEBS,us-west-2,GB-Month,47.0613,55.9
2024-06-21,AmazonEBS,eu-west-1,GB-Month,41.6981,51.31
2024-06-21,AmazonEBS,ap-south-1,GB-Month,24.1643,20.57
2024-06-21,AmazonDynamoDB,us-east-1,RCU/WCU,50.2385,46.36
2024-06-21,AmazonDynamoDB,us-west-2,RCU/WCU,28.4474,24.77
2024-06-21,AmazonDynamoDB,eu-west-1,RCU/WCU,26.7904,28.63
2024-06-21,AmazonDynamoDB,ap-south-1,RCU/WCU,15.7622,14.0
2024-06-22,AmazonEC2,us-east-1,InstanceHours,394.6248,402.3
2024-06-22,AmazonEC2,us-west-2,InstanceHours,217.5861,205.77
2024-06-22,AmazonEC2,eu-west-1,InstanceHours,203.2896,244.15
2024-06-22,AmazonEC2,ap-south-1,InstanceHours,108.7957,132.01
2024-06-22,AmazonS3,us-east-1,GB-Month,72.5133,63.13
2024-06-22,AmazonS3,us-west-2,GB-Month,44.1232,49.71
2024-06-22,AmazonS3,eu-west-1,GB-Month,39.8499,37.47
2024-06-22,AmazonS3,ap-south-1,GB-Month,21.8967,21.91
2024-06-22,AmazonRDS,us-east-1,InstanceHours,251.543,282.19
2024-06-22,AmazonRDS,us-west-2,InstanceHours,137.2285,114.5
2024-06-22,AmazonRDS,eu-west-1,InstanceHours,110.836,125.98
2024-06-22,AmazonRDS,ap-south-1,InstanceHours,66.9366,62.44
2024-06-22,AWSLambda,us-east-1,Requests(M),29.1374,25.4
2024-06-22,AWSLambda,us-west-2,Requests(M),15.4673,14.18
2024-06-22,AWSLambda,eu-west-1,Requests(M),14.3,15.24
2024-06-22,AWSLambda,ap-south-1,Requests(M),10.0488,10.6
2024-06-22,AmazonCloudFront,us-east-1,GB-Transfer,51.9158,53.22
2024-06-22,AmazonCloudFront,us-west-2,GB-Transfer,33.1633,30.42
2024-06-22,AmazonCloudFront,eu-west-1,GB-Transfer,27.7005,23.87
2024-06-22,AmazonCloudFront,ap-south-1,GB-Transfer,15.2529,15.75
2024-06-22,AmazonEBS,us-east-1,GB-Month,67.0768,57.58
2024-06-22,AmazonEBS,us-west-2,GB-Month,33.4262,37.8
2024-06-22,AmazonEBS,eu-west-1,GB-Month,35.6402,32.6
2024-06-22,AmazonEBS,ap-south-1,GB-Month,21.2365,24.91
2024-06-22,AmazonDynamoDB,us-east-1,RCU/WCU,44.1797,50.67
2024-06-22,AmazonDynamoDB,us-west-2,RCU/WCU,26.0318,29.09
2024-06-22,AmazonDynamoDB,eu-west-1,RCU/WCU,21.2066,23.59
2024-06-22,AmazonDynamoDB,ap-south-1,RCU/WCU,13.9462,12.15
2024-06-23,AmazonEC2,us-east-1,InstanceHours,379.0397,401.66
2024-06-23,AmazonEC2,us-west-2,InstanceHours,165.3874,159.46
2024-06-23,AmazonEC2,eu-west-1,InstanceHours,173.3243,145.92
2024-06-23,AmazonEC2,ap-south-1,InstanceHours,97.5067,107.95
2024-06-23,AmazonS3,us-east-1,GB-Month,68.5765,61.81
2024-06-23,AmazonS3,us-west-2,GB-Month,50.1626,58.85
2024-06-23,AmazonS3,eu-west-1,GB-Month,38.1064,42.6
2024-06-23,AmazonS3,ap-south-1,GB-Month,23.8258,28.73
2024-06-23,AmazonRDS,us-east-1,InstanceHours,222.3582,237.87
2024-06-23,AmazonRDS,us-west-2,InstanceHours,118.99,105.16
2024-06-23,AmazonRDS,eu-west-1,InstanceHours,96.7398,92.41
2024-06-23,AmazonRDS,ap-south-1,InstanceHours,64.0293,59.14
2024-06-23,AWSLambda,us-east-1,Requests(M),28.9202,35.5
2024-06-23,AWSLambda,us-west-2,Requests(M),17.3513,15.85
2024-06-23,AWSLambda,eu-west-1,Requests(M),14.4923,12.74
2024-06-23,AWSLambda,ap-south-1,Requests(M),10.4078,9.27
2024-06-23,AmazonCloudFront,us-east-1,GB-Transfer,55.2036,62.57
2024-06-23,AmazonCloudFront,us-west-2,GB-Transfer,31.1846,36.91
2024-06-23,AmazonCloudFront,eu-west-1,GB-Transfer,25.3539,25.04
2024-06-23,AmazonCloudFront,ap-south-1,GB-Transfer,15.2544,12.99
2024-06-23,AmazonEBS,us-east-1,GB-Month,67.4865,72.84
2024-06-23,AmazonEBS,us-west-2,GB-Month,38.003,37.89
2024-06-23,AmazonEBS,eu-west-1,GB-Month,34.2116,34.84
2024-06-23,AmazonEBS,ap-south-1,GB-Month,19.6551,19.53
2024-06-23,AmazonDynamoDB,us-east-1,RCU/WCU,49.6005,57.95
2024-06-23,AmazonDynamoDB,us-west-2,RCU/WCU,25.2152,31.05
2024-06-23,AmazonDynamoDB,eu-west-1,RCU/WCU,23.1339,26.27
2024-06-23,AmazonDynamoDB,ap-south-1,RCU/WCU,11.6893,10.93
2024-06-24,AmazonEC2,us-east-1,InstanceHours,399.0414,347.82
2024-06-24,AmazonEC2,us-west-2,InstanceHours,290.5869,333.68
2024-06-24,AmazonEC2,eu-west-1,InstanceHours,224.6171,190.7
2024-06-24,AmazonEC2,ap-south-1,InstanceHours,130.9965,122.05
2024-06-24,AmazonS3,us-east-1,GB-Month,107.3046,93.51
2024-06-24,AmazonS3,us-west-2,GB-Month,53.7511,52.27
2024-06-24,AmazonS3,eu-west-1,GB-Month,48.9799,55.27
2024-06-24,AmazonS3,ap-south-1,GB-Month,29.564,27.8
2024-06-24,AmazonRDS,us-east-1,InstanceHours,293.9754,348.88
2024-06-24,AmazonRDS,us-west-2,InstanceHours,141.6936,133.28
2024-06-24,AmazonRDS,eu-west-1,InstanceHours,129.333,112.63
2024-06-24,AmazonRDS,ap-south-1,InstanceHours,80.0515,71.93
2024-06-24,AWSLambda,us-east-1,Requests(M),39.5184,34.32
2024-06-24,AWSLambda,us-west-2,Requests(M),21.7619,22.63
2024-06-24,AWSLambda,eu-west-1,Requests(M),19.1653,17.06
2024-06-24,AWSLambda,ap-south-1,Requests(M),9.4688,8.57
2024-06-24,AmazonCloudFront,us-east-1,GB-Transfer,58.5717,51.97
2024-06-24,AmazonCloudFront,us-west-2,GB-Transfer,39.962,47.12
2024-06-24,AmazonCloudFront,eu-west-1,GB-Transfer,29.5846,31.82
2024-06-24,AmazonCloudFront,ap-south-1,GB-Transfer,18.0224,19.04
2024-06-24,AmazonEBS,us-east-1,GB-Month,84.567,88.51
2024-06-24,AmazonEBS,us-west-2,GB-Month,41.9509,42.83
2024-06-24,AmazonEBS,eu-west-1,GB-Month,35.5831,39.94
2024-06-24,AmazonEBS,ap-south-1,GB-Month,20.1184,24.26
2024-06-24,AmazonDynamoDB,us-east-1,RCU/WCU,56.5681,53.99
2024-06-24,AmazonDynamoDB,us-west-2,RCU/WCU,32.4236,32.9
2024-06-24,AmazonDynamoDB,eu-west-1,RCU/WCU,26.9635,26.76
2024-06-24,AmazonDynamoDB,ap-south-1,RCU/WCU,14.6102,14.73
2024-06-25,AmazonEC2,us-east-1,InstanceHours,373.3104,361.71
2024-06-25,AmazonEC2,us-west-2,InstanceHours,218.8288,215.93
2024-06-25,AmazonEC2,eu-west-1,InstanceHours,233.2558,207.3
2024-06-25,AmazonEC2,ap-south-1,InstanceHours,131.6842,121.12
2024-06-25,AmazonS3,us-east-1,GB-Month,95.4643,106.38
2024-06-25,AmazonS3,us-west-2,GB-Month,55.2147,47.16
2024-06-25,AmazonS3,eu-west-1,GB-Month,42.2857,42.53
2024-06-25,AmazonS3,ap-south-1,GB-Month,26.3937,29.24
2024-06-25,AmazonRDS,us-east-1,InstanceHours,239.4373,213.55
2024-06-25,AmazonRDS,us-west-2,InstanceHours,142.2272,140.03
2024-06-25,AmazonRDS,eu-west-1,InstanceHours,139.5505,128.45
2024-06-25,AmazonRDS,ap-south-1,InstanceHours,68.2001,75.02
2024-06-25,AWSLambda,us-east-1,Requests(M),32.249,36.96
2024-06-25,AWSLambda,us-west-2,Requests(M),20.6226,19.23
2024-06-25,AWSLambda,eu-west-1,Requests(M),17.6475,16.29
2024-06-25,AWSLambda,ap-south-1,Requests(M),9.3794,11.13
2024-06-25,AmazonCloudFront,us-east-1,GB-Transfer,52.3536,44.17
2024-06-25,AmazonCloudFront,us-west-2,GB-Transfer,37.2686,37.52
2024-06-25,AmazonCloudFront,eu-west-1,GB-Transfer,30.5374,37.36
2024-06-25,AmazonCloudFront,ap-south-1,GB-Transfer,19.9644,18.95
2024-06-25,AmazonEBS,us-east-1,GB-Month,75.7338,67.16
2024-06-25,AmazonEBS,us-west-2,GB-Month,46.9559,40.7
2024-06-25,AmazonEBS,eu-west-1,GB-Month,35.394,33.89
2024-06-25,AmazonEBS,ap-south-1,GB-Month,21.3068,22.09
2024-06-25,AmazonDynamoDB,us-east-1,RCU/WCU,45.0245,40.48
2024-06-25,AmazonDynamoDB,us-west-2,RCU/WCU,28.337,31.14
2024-06-25,AmazonDynamoDB,eu-west-1,RCU/WCU,24.4101,22.88
2024-06-25,AmazonDynamoDB,ap-south-1,RCU/WCU,16.4973,19.68
2024-06-26,AmazonEC2,us-east-1,InstanceHours,391.9323,378.81
2024-06-26,AmazonEC2,us-west-2,InstanceHours,295.2462,340.46
2024-06-26,AmazonEC2,eu-west-1,InstanceHours,220.6475,248.84
2024-06-26,AmazonEC2,ap-south-1,InstanceHours,130.1711,155.28
2024-06-26,AmazonS3,us-east-1,GB-Month,90.3154,86.61
2024-06-26,AmazonS3,us-west-2,GB-Month,53.365,52.39
2024-06-26,AmazonS3,eu-west-1,GB-Month,42.993,41.43
2024-06-26,AmazonS3,ap-south-1,GB-Month,24.0412,24.07
2024-06-26,AmazonRDS,us-east-1,InstanceHours,243.2836,250.48
2024-06-26,AmazonRDS,us-west-2,InstanceHours,176.4562,162.33
2024-06-26,AmazonRDS,eu-west-1,InstanceHours,135.9174,149.41
2024-06-26,AmazonRDS,ap-south-1,InstanceHours,88.1612,105.99
2024-06-26,AWSLambda,us-east-1,Requests(M),33.3713,37.47
2024-06-26,AWSLambda,us-west-2,Requests(M),19.2952,20.48
2024-06-26,AWSLambda,eu-west-1,Requests(M),17.5477,21.22
2024-06-26,AWSLambda,ap-south-1,Requests(M),9.8532,8.8
2024-06-26,AmazonCloudFront,us-east-1,GB-Transfer,61.1222,53.06
2024-06-26,AmazonCloudFront,us-west-2,GB-Transfer,31.519,29.73
2024-06-26,AmazonCloudFront,eu-west-1,GB-Transfer,25.215,27.02
2024-06-26,AmazonCloudFront,ap-south-1,GB-Transfer,18.5386,17.36
2024-06-26,AmazonEBS,us-east-1,GB-Month,85.0354,86.24
2024-06-26,AmazonEBS,us-west-2,GB-Month,46.5085,56.44
2024-06-26,AmazonEBS,eu-west-1,GB-Month,39.175,45.02
2024-06-26,AmazonEBS,ap-south-1,GB-Month,22.6368,21.04
2024-06-26,AmazonDynamoDB,us-east-1,RCU/WCU,50.6774,60.43
2024-06-26,AmazonDynamoDB,us-west-2,RCU/WCU,26.6071,27.15
2024-06-26,AmazonDynamoDB,eu-west-1,RCU/WCU,23.5289,22.07
2024-06-26,AmazonDynamoDB,ap-south-1,RCU/WCU,16.4833,14.74
2024-06-27,AmazonEC2,us-east-1,InstanceHours,383.2983,320.22
2024-06-27,AmazonEC2,us-west-2,InstanceHours,245.6212,209.79
2024-06-27,AmazonEC2,eu-west-1,InstanceHours,230.38,228.46
2024-06-27,AmazonEC2,ap-south-1,InstanceHours,127.4285,121.43
2024-06-27,AmazonS3,us-east-1,GB-Month,91.3828,107.37
2024-06-27,AmazonS3,us-west-2,GB-Month,52.6646,46.59
2024-06-27,AmazonS3,eu-west-1,GB-Month,47.5492,58.38
2024-06-27,AmazonS3,ap-south-1,GB-Month,29.0665,31.55
2024-06-27,AmazonRDS,us-east-1,InstanceHours,243.6514,291.78
2024-06-27,AmazonRDS,us-west-2,InstanceHours,139.3862,118.65
2024-06-27,AmazonRDS,eu-west-1,InstanceHours,110.9035,115.67
2024-06-27,AmazonRDS,ap-south-1,InstanceHours,81.1699,82.92
